customer_id,age,gender,loyalty_member,location
C01891,58,Other,True,London
C01892,30,F,True,Leeds
C01893,47,F,True,Manchester
C01894,50,F,False,London
C01895,30,F,True,Nottingham
C01896,69,F,True,Nottingham
C01897,43,F,True,Leeds
C01898,39,F,True,London
C01899,56,F,False,London
C01900,19,Other,True,Leeds
C01901,55,M,True,Leeds
C01902,56,M,True,Birmingham
C01903,43,F,True,Birmingham
C01904,63,M,False,Leeds
C01905,75,F,True,Manchester
C01906,67,M,True,Birmingham
C01907,32,Other,True,Leeds
C01908,51,F,False,London
C01909,59,M,False,Birmingham
C01910,72,M,False,Manchester
C01911,61,M,True,Nottingham
C01912,66,M,True,London
C01913,57,F,True,Manchester
C01914,28,F,False,Manchester
C01915,78,F,False,Manchester
C01916,20,M,True,London
C01917,76,F,True,Manchester
C01918,23,M,True,Nottingham
C01919,26,F,True,Birmingham
C01920,23,F,True,London
C01921,26,F,True,Manchester
C01922,56,M,True,Leeds
C01923,48,F,True,Birmingham
C01924,49,F,False,London
C01925,58,F,True,Leeds
C01926,67,F,True,Leeds
C01927,29,F,True,Manchester
C01928,25,M,False,London
C01929,25,F,False,Manchester
C01930,67,F,True,Nottingham
C01931,45,M,True,Leeds
C01932,79,Other,True,Nottingham
C01933,37,M,True,Manchester
C01934,79,F,False,Birmingham
C01935,64,M,False,Leeds
C01936,76,Other,True,Birmingham
C01937,24,M,False,London
C01938,28,F,False,Leeds
C01939,37,F,False,Nottingham
C01940,33,M,True,Birmingham
C01941,21,F,True,London
C01942,23,F,True,Leeds
C01943,75,M,True,London
C01944,39,M,True,Nottingham
C01945,43,F,False,Leeds
C01946,20,M,True,London
C01947,58,F,False,Manchester
C01948,77,F,True,Leeds
C01949,59,M,True,Leeds
C01950,31,F,False,Leeds
C01951,28,F,True,Leeds
C01952,35,Other,True,Manchester
C01953,71,F,False,Nottingham
C01954,29,F,False,Manchester
C01955,40,Other,True,Manchester
C01956,29,M,False,London
C01957,30,M,False,Birmingham
C01958,42,M,False,Birmingham
C01959,62,F,False,London
C01960,68,M,True,Manchester
C01961,75,F,True,London
C01962,36,M,True,Leeds
C01963,72,F,True,London
C01964,63,M,False,London
C01965,53,F,True,Leeds
C01966,62,F,False,Birmingham
C01967,25,M,False,Leeds
C01968,46,M,False,Nottingham
C01969,72,M,False,London
C01970,70,F,True,London
C01971,72,F,True,Birmingham
C01972,49,M,True,Manchester
C01973,68,M,True,Leeds
C01974,61,M,True,Manchester
C01975,35,M,True,Nottingham
C01976,23,M,False,Leeds
C01977,35,F,False,Nottingham
C01978,36,M,False,Nottingham
C01979,39,M,True,Nottingham
C01980,54,M,True,Leeds
C01981,49,M,True,Leeds
C01982,73,M,True,Birmingham
C01983,58,F,False,London
C01984,76,F,True,Manchester
C01985,20,F,False,Manchester
C01986,45,Other,True,Nottingham
C01987,27,M,True,Leeds
C01988,68,F,True,Leeds
C01989,52,M,True,Nottingham
C01990,78,F,True,London
C01991,46,F,False,Manchester
C01992,71,M,False,Birmingham
C01993,32,M,True,London
C01994,50,F,False,Leeds
C01995,24,F,True,Nottingham
C01996,29,F,False,Manchester
C01997,66,F,True,Nottingham
C01998,47,F,False,Leeds
C01999,38,F,True,Nottingham
C02000,48,F,True,Manchester
C02001,75,F,True,Nottingham
C02002,78,F,True,Manchester
C02003,41,F,True,Nottingham
C02004,37,M,True,Nottingham
C02005,54,M,False,Manchester
C02006,21,F,False,Nottingham
C02007,45,F,False,London
C02008,61,F,False,Birmingham
C02009,79,F,False,London
C02010,37,F,True,Birmingham
C02011,77,F,True,London
C02012,41,F,False,Birmingham
C02013,67,M,False,Nottingham
C02014,66,F,True,Manchester
C02015,68,F,True,Manchester
C02016,49,M,True,Leeds
C02017,58,F,False,Birmingham
C02018,53,F,True,Leeds
C02019,75,F,False,Leeds
C02020,70,F,False,Birmingham
C02021,51,M,True,Manchester
C02022,53,F,True,Birmingham
C02023,19,F,True,Nottingham
C02024,32,F,True,Leeds
C02025,51,F,True,Leeds
C02026,53,M,False,Birmingham
C02027,23,M,True,Leeds
C02028,56,F,True,Manchester
C02029,59,F,True,Leeds
C02030,68,F,False,Birmingham
C02031,68,M,True,Manchester
C02032,75,F,False,Manchester
C02033,71,F,True,Leeds
C02034,78,F,True,Birmingham
C02035,29,F,True,Leeds
C02036,20,F,True,Nottingham
C02037,62,F,True,Nottingham
C02038,35,F,True,Manchester
C02039,57,F,True,Leeds
C02040,38,F,True,Nottingham
C02041,32,M,False,London
C02042,50,F,False,Nottingham
C02043,52,F,True,Leeds
C02044,43,M,True,Leeds
C02045,25,F,False,Nottingham
C02046,53,M,False,Leeds
C02047,65,M,False,Leeds
C02048,47,F,True,London
C02049,40,M,False,Manchester
C02050,59,F,True,Leeds
C02051,61,F,True,Birmingham
C02052,31,F,False,Manchester
C02053,31,F,False,Manchester
C02054,19,M,True,Birmingham
C02055,72,M,True,Nottingham
C02056,54,M,False,London
C02057,22,Other,True,Leeds
C02058,55,M,True,Nottingham
C02059,62,M,True,Birmingham
C02060,58,F,True,London
C02061,79,F,False,London
C02062,71,F,True,London
C02063,77,M,True,Birmingham
C02064,78,F,False,Nottingham
C02065,64,F,True,Leeds
C02066,31,F,True,London
C02067,73,F,False,London
C02068,56,F,True,Nottingham
C02069,42,F,True,London
C02070,37,M,False,London
C02071,19,F,False,Birmingham
C02072,56,M,False,Manchester
C02073,23,F,False,Nottingham
C02074,34,F,False,Nottingham
C02075,76,F,False,Nottingham
C02076,42,F,False,Birmingham
C02077,74,F,True,Birmingham
C02078,45,F,True,Leeds
C02079,19,F,False,Birmingham
C02080,52,F,True,Nottingham
C02081,54,F,True,Leeds
C02082,22,M,True,Manchester
C02083,18,M,True,London
C02084,57,F,True,London
C02085,29,Other,False,Leeds
C02086,73,F,False,Manchester
C02087,53,M,False,London
C02088,62,M,False,Leeds
C02089,40,M,True,Birmingham
C02090,64,F,True,Nottingham
C02091,48,F,True,Manchester
C02092,28,F,True,London
C02093,27,F,True,Nottingham
C02094,20,F,True,Leeds
C02095,71,F,False,London
C02096,31,F,True,Nottingham
C02097,33,F,False,Birmingham
C02098,27,M,True,Manchester
C02099,46,M,True,Leeds
C02100,27,M,True,London
C02101,29,F,False,Birmingham
C02102,47,M,True,Manchester
C02103,58,M,True,Manchester
C02104,18,F,True,Birmingham
C02105,22,F,False,London
C02106,37,M,True,Manchester
C02107,25,F,False,Leeds
C02108,60,F,False,Nottingham
C02109,29,F,True,Leeds
C02110,18,F,False,Manchester
C02111,74,M,True,Nottingham
C02112,71,M,True,Birmingham
C02113,37,F,False,Nottingham
C02114,45,F,False,Nottingham
C02115,74,F,True,Nottingham
C02116,60,F,False,Manchester
C02117,54,F,False,London
C02118,64,M,False,Manchester
C02119,54,F,True,London
C02120,29,F,False,Birmingham
C02121,54,M,True,Birmingham
C02122,66,F,True,Birmingham
C02123,66,M,False,Birmingham
C02124,73,M,False,Birmingham
C02125,61,M,True,Leeds
C02126,73,F,True,Manchester
C02127,45,F,True,London
C02128,64,F,True,Birmingham
C02129,32,F,True,Leeds
C02130,23,M,True,Leeds
C02131,61,M,True,Leeds
C02132,76,M,False,Manchester
C02133,78,M,True,Birmingham
C02134,37,M,False,Leeds
C02135,67,F,False,Leeds
C02136,31,F,True,Birmingham
C02137,19,M,True,Manchester
C02138,26,F,True,Leeds
C02139,54,F,False,London
C02140,37,F,True,Nottingham
C02141,43,M,True,Nottingham
C02142,46,F,True,Nottingham
C02143,18,M,True,Manchester
C02144,72,M,True,Leeds
C02145,52,F,False,Nottingham
C02146,23,F,True,Nottingham
C02147,54,F,False,Birmingham
C02148,70,M,False,Leeds
C02149,76,M,True,Leeds
C02150,22,M,True,Birmingham
C02151,50,F,False,Leeds
C02152,66,F,False,London
C02153,68,F,True,Manchester
C02154,31,M,False,Birmingham
C02155,29,F,True,Nottingham
C02156,59,F,True,Leeds
C02157,37,F,True,London
C02158,70,F,True,London
C02159,67,F,True,Manchester
C02160,41,F,True,London
C02161,76,F,True,Leeds
C02162,60,F,True,Leeds
C02163,79,M,False,London
C02164,51,M,False,Leeds
C02165,42,F,False,Leeds
C02166,67,M,True,Nottingham
C02167,46,F,True,Birmingham
C02168,74,F,True,Leeds
C02169,56,M,True,Leeds
C02170,48,M,True,Manchester
C02171,73,M,False,Birmingham
C02172,64,F,False,Birmingham
C02173,60,F,True,Birmingham
C02174,67,M,False,London
C02175,40,F,True,Nottingham
C02176,61,F,True,Nottingham
C02177,55,M,False,Manchester
C02178,37,M,True,Birmingham
C02179,40,M,True,Birmingham
C02180,79,F,False,Leeds
C02181,62,M,False,London
C02182,69,F,False,London
C02183,33,F,False,Manchester
C02184,67,M,False,Nottingham
C02185,59,F,True,Birmingham
C02186,77,F,True,Manchester
C02187,72,M,True,London
C02188,25,F,True,London
C02189,67,F,True,London
C02190,38,F,True,Birmingham
C02191,18,F,True,Birmingham
C02192,72,F,True,Birmingham
C02193,25,M,False,Leeds
C02194,46,M,True,Nottingham
C02195,49,F,True,London
C02196,55,M,False,London
C02197,22,F,False,Leeds
C02198,64,F,True,London
C02199,39,M,True,London
C02200,64,F,True,Birmingham
C02201,51,Other,True,Birmingham
C02202,18,F,True,Nottingham
C02203,72,M,False,London
C02204,72,F,True,Manchester
C02205,43,F,True,London
C02206,60,F,True,London
C02207,27,M,False,Nottingham
C02208,47,F,False,Manchester
C02209,67,M,True,London
C02210,35,F,True,Manchester
C02211,34,F,True,Birmingham
C02212,43,F,True,Birmingham
C02213,25,M,True,Manchester
C02214,64,M,True,London
C02215,57,F,True,Manchester
C02216,66,M,True,Manchester
C02217,29,F,True,Birmingham
C02218,44,M,True,Manchester
C02219,25,M,True,Leeds
C02220,42,F,True,Leeds
C02221,63,F,False,Birmingham
C02222,21,Other,True,London
C02223,50,M,True,London
C02224,18,F,True,Birmingham
C02225,36,F,True,London
C02226,48,F,True,Nottingham
C02227,33,F,True,Leeds
C02228,31,M,True,Nottingham
C02229,70,M,False,Nottingham
C02230,65,F,False,Nottingham
C02231,22,F,False,Birmingham
C02232,58,F,False,Nottingham
C02233,43,F,True,Manchester
C02234,79,F,False,London
C02235,45,F,False,Birmingham
C02236,19,F,True,Manchester
C02237,67,F,True,Manchester
C02238,23,F,False,Leeds
C02239,26,F,True,Leeds
C02240,50,F,False,Manchester
C02241,58,F,True,Leeds
C02242,42,F,True,London
C02243,65,F,True,London
C02244,30,F,True,Leeds
C02245,26,M,True,Nottingham
C02246,70,M,True,Manchester
C02247,30,M,True,London
C02248,48,F,True,Leeds
C02249,58,M,True,Leeds
C02250,28,M,False,London
C02251,21,F,False,London
C02252,51,F,True,Nottingham
C02253,78,M,True,Leeds
C02254,55,F,True,Leeds
C02255,63,F,False,Birmingham
C02256,21,M,False,Nottingham
C02257,55,M,True,London
C02258,36,F,True,London
C02259,23,F,False,Manchester
C02260,51,F,False,London
C02261,35,M,False,Leeds
C02262,30,F,False,London
C02263,58,F,True,Leeds
C02264,40,M,True,Leeds
C02265,36,F,True,Nottingham
C02266,62,M,True,London
C02267,28,F,True,Nottingham
C02268,18,F,True,Leeds
C02269,41,M,True,London
C02270,79,F,True,London
C02271,71,F,True,Nottingham
C02272,24,F,True,Nottingham
C02273,42,M,True,Leeds
C02274,38,M,False,Leeds
C02275,32,Other,False,London
C02276,18,F,True,London
C02277,29,F,True,Birmingham
C02278,75,F,True,Birmingham
C02279,24,M,False,Manchester
C02280,32,F,True,Leeds
C02281,38,Other,True,Manchester
C02282,36,F,False,Manchester
C02283,77,Other,True,Nottingham
C02284,46,M,True,Nottingham
C02285,42,M,True,Birmingham
C02286,50,F,True,Manchester
C02287,66,F,True,Birmingham
C02288,49,F,False,Leeds
C02289,66,F,True,London
C02290,52,F,False,Nottingham
C02291,61,F,True,Leeds
C02292,55,F,True,Leeds
C02293,43,M,True,Nottingham
C02294,28,M,True,Nottingham
C02295,52,F,True,Manchester
C02296,25,Other,True,Birmingham
C02297,63,F,False,Leeds
C02298,31,F,True,Manchester
C02299,27,F,True,Manchester
C02300,19,M,True,Leeds
C02301,63,F,True,Leeds
C02302,26,F,True,London
C02303,20,M,True,Birmingham
C02304,38,F,True,Leeds
C02305,43,M,True,Nottingham
C02306,25,M,False,London
C02307,65,Other,True,Birmingham
C02308,19,F,True,Nottingham
C02309,23,F,False,Nottingham
C02310,45,F,False,Birmingham
C02311,70,F,False,London
C02312,46,F,True,Nottingham
C02313,43,F,False,Manchester
C02314,42,Other,True,Birmingham
C02315,29,M,True,Birmingham
C02316,22,F,False,Leeds
C02317,51,F,True,London
C02318,65,F,False,Manchester
C02319,54,F,False,Manchester
C02320,32,M,True,Leeds
C02321,61,M,False,Nottingham
C02322,53,M,True,Nottingham
C02323,32,M,True,Manchester
C02324,60,F,False,London
C02325,65,M,False,Nottingham
C02326,40,F,False,Birmingham
C02327,23,F,False,Leeds
C02328,63,F,False,London
C02329,67,F,False,Nottingham
C02330,61,F,True,Manchester
C02331,76,F,True,Leeds
C02332,60,M,False,Nottingham
C02333,62,F,True,Manchester
C02334,38,F,True,Nottingham
C02335,40,F,True,Leeds
C02336,60,M,False,Birmingham
C02337,72,F,False,Birmingham
C02338,33,Other,True,Manchester
C02339,64,M,True,Birmingham
C02340,70,F,False,Leeds
C02341,77,M,True,Manchester
C02342,32,F,True,Nottingham
C02343,42,F,True,London
C02344,53,M,True,Nottingham
C02345,28,F,True,Leeds
C02346,68,F,True,Manchester
C02347,32,F,True,Nottingham
C02348,21,F,False,Manchester
C02349,38,M,True,Birmingham
C02350,30,F,True,London
C02351,39,M,True,Leeds
C02352,36,F,True,Nottingham
C02353,51,M,True,London
C02354,31,F,True,Leeds
C02355,78,F,True,Leeds
C02356,21,M,True,Birmingham
C02357,65,F,False,Manchester
C02358,70,F,True,Manchester
C02359,69,F,True,London
C02360,63,M,False,Birmingham
C02361,44,F,True,Leeds
C02362,46,M,False,Birmingham
C02363,64,F,False,Birmingham
C02364,45,F,True,London
C02365,52,M,False,Manchester
C02366,25,M,False,Birmingham
C02367,33,M,False,Birmingham
C02368,59,Other,False,Birmingham
C02369,53,F,True,Nottingham
C02370,47,F,False,Birmingham
C02371,35,F,True,Birmingham
C02372,19,M,True,Leeds
C02373,66,M,True,Nottingham
C02374,30,F,True,Birmingham
C02375,21,F,True,Birmingham
C02376,43,F,False,London
C02377,42,M,False,London
C02378,47,F,True,Nottingham
C02379,28,F,False,Leeds
C02380,24,F,False,Nottingham
C02381,48,M,True,Nottingham
C02382,61,M,True,London
C02383,27,M,False,London
C02384,56,F,True,Leeds
C02385,30,F,False,Birmingham
C02386,48,M,False,Leeds
C02387,24,Other,True,Birmingham
C02388,73,F,True,Manchester
C02389,66,F,True,London
C02390,59,F,True,Manchester
C02391,78,F,True,Manchester
C02392,59,M,False,London
C02393,73,F,True,Manchester
C02394,53,F,False,Nottingham
C02395,37,F,True,Birmingham
C02396,21,F,False,Leeds
C02397,71,F,False,London
C02398,24,F,False,Nottingham
C02399,71,F,False,Leeds
C02400,18,M,True,Leeds
C02401,61,F,False,Leeds
C02402,73,F,False,Manchester
C02403,62,Other,True,Manchester
C02404,59,M,False,Manchester
C02405,64,M,False,Manchester
C02406,76,F,True,Nottingham
C02407,30,F,True,Manchester
C02408,72,F,False,London
C02409,39,F,False,Leeds
C02410,71,F,True,Nottingham
C02411,38,M,True,Manchester
C02412,39,F,True,Leeds
C02413,45,F,False,Nottingham
C02414,26,F,False,Leeds
C02415,43,F,True,Nottingham
C02416,26,M,True,Birmingham
C02417,32,F,True,Nottingham
C02418,27,M,False,Manchester
C02419,41,Other,True,Leeds
C02420,75,F,True,Leeds
C02421,74,F,True,Leeds
C02422,78,M,True,London
C02423,59,M,True,London
C02424,25,F,True,Manchester
C02425,41,M,False,Birmingham
C02426,33,F,True,London
C02427,66,M,True,Nottingham
C02428,43,F,False,Manchester
C02429,44,F,True,Birmingham
C02430,54,M,True,Nottingham
C02431,21,F,True,Leeds
C02432,67,F,False,London
C02433,41,F,True,Nottingham
C02434,36,Other,False,Birmingham
C02435,53,M,True,Manchester
C02436,77,M,True,Nottingham
C02437,56,F,False,Manchester
C02438,27,M,False,Leeds
C02439,42,F,True,Birmingham
C02440,35,F,False,Birmingham
C02441,36,M,True,London
C02442,53,F,True,Birmingham
C02443,27,F,True,Nottingham
C02444,50,F,True,Nottingham
C02445,72,F,True,Nottingham
C02446,67,M,True,Leeds
C02447,22,F,True,Birmingham
C02448,64,M,True,Birmingham
C02449,66,F,False,Nottingham
C02450,52,F,False,London
C02451,61,F,False,London
C02452,51,M,True,Birmingham
C02453,50,M,True,Birmingham
C02454,72,M,False,Manchester
C02455,38,M,False,Birmingham
C02456,34,F,True,Nottingham
C02457,39,M,False,Leeds
C02458,65,M,False,Birmingham
C02459,54,M,False,Birmingham
C02460,32,F,True,Nottingham
C02461,52,F,True,Manchester
C02462,45,M,True,Birmingham
C02463,24,M,True,London
C02464,49,F,True,London
C02465,28,M,True,London
C02466,27,Other,False,Leeds
C02467,26,F,True,Leeds
C02468,31,M,True,Birmingham
C02469,30,F,True,Birmingham
C02470,78,F,False,Birmingham
C02471,74,F,False,Leeds
C02472,79,F,True,Birmingham
C02473,42,M,False,Nottingham
C02474,19,F,True,Manchester
C02475,52,F,True,London
C02476,24,F,False,London
C02477,38,F,True,Nottingham
C02478,35,F,True,Birmingham
C02479,20,M,True,Leeds
C02480,59,F,True,Birmingham
C02481,71,M,True,Birmingham
C02482,78,M,False,London
C02483,56,F,True,London
C02484,58,M,False,Leeds
C02485,66,F,True,London
C02486,28,F,True,Birmingham
C02487,56,F,True,Nottingham
C02488,41,F,True,Leeds
C02489,77,F,True,Nottingham
C02490,63,M,True,Birmingham
C02491,36,F,True,Leeds
C02492,21,M,False,Nottingham
C02493,43,F,True,Leeds
C02494,55,M,False,Birmingham
C02495,59,F,False,Leeds
C02496,49,F,True,Birmingham
C02497,56,F,True,Leeds
C02498,62,F,True,Leeds
C02499,63,F,False,London
C02500,53,M,True,Birmingham
C02501,57,F,True,Manchester
C02502,54,M,True,Leeds
C02503,50,M,True,Nottingham
C02504,53,M,True,London
C02505,20,F,False,London
C02506,26,F,True,Leeds
C02507,25,M,False,Manchester
C02508,50,M,False,London
C02509,76,F,True,Birmingham
C02510,23,F,True,Leeds
C02511,58,F,True,Leeds
C02512,56,F,True,Manchester
C02513,21,M,True,Birmingham
C02514,30,F,False,Birmingham
C02515,66,F,True,Manchester
C02516,77,F,True,Nottingham
C02517,19,F,True,Birmingham
C02518,77,M,True,Nottingham
C02519,22,M,False,Nottingham
C02520,61,F,True,Leeds
C02521,44,M,True,Leeds
C02522,49,F,True,London
C02523,38,F,False,Leeds
C02524,25,F,True,Birmingham
C02525,55,F,False,Birmingham
C02526,25,F,True,Nottingham
C02527,67,F,True,Birmingham
C02528,20,M,True,Leeds
C02529,71,F,True,Leeds
C02530,61,M,True,Leeds
C02531,78,F,True,Manchester
C02532,75,M,True,Birmingham
C02533,20,M,True,London
C02534,39,F,True,Birmingham
C02535,23,M,True,Birmingham
C02536,19,F,False,Manchester
C02537,40,M,True,Birmingham
C02538,61,F,True,Nottingham
C02539,19,M,True,Leeds
C02540,55,M,False,Leeds
C02541,34,F,False,Manchester
C02542,52,F,True,Leeds
C02543,51,M,True,Nottingham
C02544,40,F,False,Manchester
C02545,47,F,False,London
C02546,69,F,False,Leeds
C02547,25,F,False,Birmingham
C02548,39,Other,False,Nottingham
C02549,61,F,False,Nottingham
C02550,75,F,True,Leeds
C02551,53,M,True,London
C02552,22,M,True,Birmingham
C02553,30,F,False,London
C02554,46,F,False,London
C02555,48,M,True,Leeds
C02556,64,M,True,Birmingham
C02557,74,F,True,Leeds
C02558,72,F,True,Leeds
C02559,33,F,True,Nottingham
C02560,59,F,True,Leeds
C02561,79,F,False,Manchester
C02562,47,M,True,Birmingham
C02563,74,F,True,Nottingham
C02564,72,M,True,Birmingham
C02565,33,F,True,Nottingham
C02566,29,M,False,Manchester
C02567,34,M,True,Leeds
C02568,33,F,True,Nottingham
C02569,29,F,True,Nottingham
C02570,25,F,True,Nottingham
C02571,37,M,True,Manchester
C02572,20,M,True,Birmingham
C02573,33,F,True,Manchester
C02574,47,F,True,Nottingham
C02575,62,F,True,Nottingham
C02576,40,M,True,Leeds
C02577,45,F,True,Manchester
C02578,68,F,False,Manchester
C02579,57,F,False,London
C02580,71,F,True,Birmingham
C02581,22,M,True,London
C02582,37,F,True,London
C02583,57,M,True,Birmingham
C02584,73,F,True,Leeds
C02585,61,F,False,Leeds
C02586,18,M,False,Birmingham
C02587,74,Other,True,Birmingham
C02588,47,M,True,Manchester
C02589,38,F,False,Manchester
C02590,37,F,True,Manchester
C02591,23,M,True,Manchester
C02592,39,F,False,Nottingham
C02593,35,F,False,Nottingham
C02594,25,M,False,Leeds
C02595,56,M,True,Nottingham
C02596,49,Other,True,Nottingham
C02597,50,M,True,Manchester
C02598,70,M,True,Manchester
C02599,33,F,True,Birmingham
C02600,29,F,False,Manchester
C02601,55,F,False,Birmingham
C02602,69,F,True,Birmingham
C02603,51,F,True,Nottingham
C02604,78,F,True,Manchester
C02605,31,F,False,Nottingham
C02606,53,F,True,Manchester
C02607,50,F,False,Nottingham
C02608,40,F,True,Nottingham
C02609,67,F,True,Nottingham
C02610,62,M,False,Leeds
C02611,19,F,True,Nottingham
C02612,58,F,True,London
C02613,38,M,False,London
C02614,19,F,True,London
C02615,44,F,True,Birmingham
C02616,74,F,True,Nottingham
C02617,26,F,True,London
C02618,18,M,False,Birmingham
C02619,28,F,False,London
C02620,20,M,False,Manchester
C02621,69,F,True,Leeds
C02622,79,F,True,Nottingham
C02623,40,F,True,Leeds
C02624,43,F,False,Leeds
C02625,21,F,True,Manchester
C02626,35,F,False,Manchester
C02627,72,F,False,Manchester
C02628,23,M,True,Birmingham
C02629,52,F,True,London
C02630,39,M,True,Nottingham
C02631,60,M,False,Manchester
C02632,32,F,True,Nottingham
C02633,39,F,False,Nottingham
C02634,77,F,True,Nottingham
C02635,54,M,False,Manchester
C02636,69,F,True,Manchester
C02637,59,M,True,London
C02638,29,F,False,Manchester
C02639,64,M,False,Manchester
C02640,66,F,True,Nottingham
C02641,59,M,False,London
C02642,55,F,False,Leeds
C02643,35,F,True,Manchester
C02644,62,F,True,Manchester
C02645,52,F,False,Leeds
C02646,47,Other,True,Nottingham
C02647,41,F,True,London
C02648,59,F,False,Nottingham
C02649,47,F,True,Birmingham
C02650,31,F,True,Manchester
C02651,23,F,False,Birmingham
C02652,20,M,True,Manchester
C02653,33,F,False,Birmingham
C02654,24,M,False,Leeds
C02655,69,F,True,Manchester
C02656,31,F,True,Manchester
C02657,26,M,True,Birmingham
C02658,32,M,True,London
C02659,38,F,False,Birmingham
C02660,52,M,True,Manchester
C02661,19,F,True,Manchester
C02662,44,F,True,London
C02663,19,M,True,Nottingham
C02664,52,F,True,London
C02665,35,F,True,Nottingham
C02666,31,M,True,Manchester
C02667,37,Other,True,Leeds
C02668,35,F,True,Leeds
C02669,27,F,True,Birmingham
C02670,42,F,False,London
C02671,19,M,True,London
C02672,42,M,True,Leeds
C02673,78,F,True,Nottingham
C02674,71,F,True,London
C02675,50,F,True,Nottingham
C02676,53,M,False,Nottingham
C02677,48,M,True,Nottingham
C02678,31,M,False,Nottingham
C02679,18,Other,True,Birmingham
C02680,63,F,True,Birmingham
C02681,33,F,True,Leeds
C02682,71,F,True,Birmingham
C02683,63,F,True,London
C02684,78,F,True,Birmingham
C02685,69,F,True,London
C02686,20,M,True,London
C02687,52,M,True,Nottingham
C02688,58,F,True,Leeds
C02689,23,F,True,Nottingham
C02690,42,F,False,Nottingham
C02691,30,M,False,Birmingham
C02692,70,M,True,Birmingham
C02693,51,F,True,London
C02694,25,F,True,Birmingham
C02695,38,F,False,Birmingham
C02696,51,F,True,Manchester
C02697,21,F,False,London
C02698,42,M,True,London
C02699,32,M,True,Manchester
C02700,21,F,True,London
C02701,62,M,True,Leeds
C02702,77,M,False,Leeds
C02703,29,F,True,Manchester
C02704,49,F,True,Birmingham
C02705,49,M,True,Leeds
C02706,45,F,True,Manchester
C02707,30,M,True,Leeds
C02708,48,Other,True,Nottingham
C02709,31,M,True,Manchester
C02710,37,M,True,London
C02711,35,M,False,Leeds
C02712,46,M,True,London
C02713,77,F,True,Manchester
C02714,23,F,True,Leeds
C02715,49,F,False,London
C02716,46,M,True,Birmingham
C02717,60,F,True,Birmingham
C02718,79,F,False,Nottingham
C02719,19,F,True,Manchester
C02720,77,M,False,London
C02721,40,Other,True,Nottingham
C02722,36,Other,True,Manchester
C02723,48,F,False,Birmingham
C02724,68,M,False,London
C02725,22,M,True,Leeds
C02726,36,F,False,Birmingham
C02727,51,F,True,Leeds
C02728,27,F,False,Leeds
C02729,42,M,True,London
C02730,19,F,True,London
C02731,79,F,False,Leeds
C02732,28,M,False,Nottingham
C02733,67,F,True,Leeds
C02734,78,F,True,Leeds
C02735,48,M,True,London
C02736,73,F,True,Manchester
C02737,32,M,True,Birmingham
C02738,26,F,True,London
C02739,40,M,True,Nottingham
C02740,36,M,False,Birmingham
C02741,26,F,True,London
C02742,52,F,True,London
C02743,38,M,True,Manchester
C02744,26,M,True,Nottingham
C02745,45,M,True,Nottingham
C02746,79,M,True,London
C02747,63,F,False,Manchester
C02748,68,F,False,London
C02749,24,M,False,Leeds
C02750,33,F,False,Leeds
C02751,33,F,False,Manchester
C02752,77,F,False,London
C02753,50,F,True,Manchester
C02754,21,F,True,London
C02755,21,Other,True,London
C02756,56,F,True,Leeds
C02757,57,F,True,Birmingham
C02758,34,Other,True,Nottingham
C02759,54,Other,False,Nottingham
C02760,56,F,True,Manchester
C02761,77,F,True,Nottingham
C02762,69,M,False,Leeds
C02763,46,M,True,Birmingham
C02764,69,M,True,London
C02765,53,M,True,London
C02766,77,M,False,Leeds
C02767,55,F,True,Nottingham
C02768,56,M,True,London
C02769,67,F,True,Nottingham
C02770,54,M,True,Leeds
C02771,69,M,True,London
C02772,79,F,False,Manchester
C02773,78,F,False,Birmingham
C02774,52,F,False,Nottingham
C02775,24,F,False,Nottingham
C02776,44,M,True,Nottingham
C02777,45,F,False,Nottingham
C02778,39,M,True,Leeds
C02779,31,F,False,Leeds
C02780,24,M,True,Leeds
C02781,54,M,True,Leeds
C02782,78,M,True,London
C02783,39,F,True,Leeds
C02784,22,Other,True,London
C02785,79,F,False,Manchester
C02786,72,F,True,Leeds
C02787,19,F,True,Manchester
C02788,79,F,False,Leeds
C02789,44,Other,True,Manchester
C02790,38,F,False,Birmingham
C02791,71,M,True,Manchester
C02792,55,M,False,London
C02793,32,F,True,Nottingham
C02794,38,M,True,Manchester
C02795,27,F,True,Nottingham
C02796,40,F,True,Birmingham
C02797,75,F,False,Birmingham
C02798,73,M,True,London
C02799,56,Other,True,London
C02800,22,F,True,Manchester
C02801,18,F,False,Leeds
C02802,30,M,True,Birmingham
C02803,38,F,False,Nottingham
C02804,43,M,True,Leeds
C02805,67,F,True,Birmingham
C02806,62,F,True,Manchester
C02807,38,M,False,Birmingham
C02808,70,F,False,London
C02809,35,M,True,Nottingham
C02810,54,M,True,Nottingham
C02811,62,F,False,London
C02812,49,F,True,Leeds
C02813,53,Other,True,London
C02814,34,M,True,Nottingham
C02815,52,F,True,Manchester
C02816,66,M,True,Leeds
C02817,77,F,True,Birmingham
C02818,28,F,True,Manchester
C02819,38,M,False,Leeds
C02820,69,F,True,Nottingham
C02821,72,M,False,Nottingham
C02822,70,F,True,Manchester
C02823,43,M,False,Leeds
C02824,79,F,True,Birmingham
C02825,21,F,False,Birmingham
C02826,51,M,True,London
C02827,69,F,False,Manchester
C02828,65,F,True,Leeds
C02829,77,F,True,Manchester
C02830,35,F,False,Birmingham
C02831,57,M,True,Leeds
