customer_id,recency,frequency,monetary,monetary_log,R_score,F_score,M_score,RFM_score,RFM_total,avg_basket_size,unique_products,unique_categories,weekend_ratio,segment,segment_label
C02407,8,51,1799.76,7.495964076995758,4,5,5,455,14,35.28941176470588,36,36,0.3137254901960784,4,Champions
C02409,2,69,1976.02,7.589345939457333,5,5,5,555,15,28.637971014492752,50,50,0.2608695652173913,4,Champions
C02410,82,24,601.99,6.401900612841747,2,4,4,244,10,25.082916666666666,20,20,0.20833333333333334,0,Champions
C02411,5,12,347.01,5.852231214993798,5,3,3,533,11,28.9175,12,12,0.25,0,Champions
C02413,92,1,30.76,3.458207636378935,2,1,1,211,4,30.76,1,1,0.0,2,Lost / Hibernating
C02414,23,3,81.8,4.416428061391214,3,2,2,322,7,27.266666666666666,3,3,0.3333333333333333,0,Champions
C02415,82,12,479.73999999999995,6.1753265834205155,2,3,3,233,8,39.97833333333333,11,11,0.4166666666666667,0,Champions
C02416,25,25,590.45,6.3825771489917456,3,4,4,344,11,23.618000000000002,20,20,0.16,0,Champions
C02417,287,4,110.47999999999999,4.713845202613747,1,2,2,122,5,27.619999999999997,4,4,0.25,2,Lost / Hibernating
C02418,5,24,445.49,6.101417003649177,5,4,3,543,12,18.562083333333334,20,20,0.2916666666666667,0,Champions
C02419,1,152,5118.8,8.540870654770595,5,5,5,555,15,33.67631578947368,77,77,0.29605263157894735,4,Champions
C02421,64,5,91.83,4.530769863411841,2,2,2,222,6,18.366,5,5,0.0,2,Lost / Hibernating
C02424,12,10,189.26,5.248391557778311,4,3,2,432,9,18.926,10,10,0.2,0,Champions
C02426,37,2,84.9,4.45318382899021,2,1,2,212,5,42.45,2,2,0.5,0,Champions
C02427,23,1,16.22,2.8460714989995846,3,1,1,311,5,16.22,1,1,0.0,2,Lost / Hibernating
C02428,4,77,2550.37,7.844385748784688,5,5,5,555,15,33.12168831168831,47,47,0.2987012987012987,4,Champions
C02429,36,2,34.3,3.563882963939251,2,1,1,211,4,17.15,2,2,0.0,2,Lost / Hibernating
C02430,81,4,49.78,3.9275025762765323,2,2,1,221,5,12.445,3,3,0.0,2,Lost / Hibernating
C02432,10,9,199.5,5.300814246746624,4,3,2,432,9,22.166666666666668,9,9,0.2222222222222222,0,Champions
C02433,27,12,362.09000000000003,5.8946507374186226,3,3,3,333,9,30.174166666666668,11,11,0.3333333333333333,0,Champions
C02434,6,65,2175.4300000000003,7.685441198747609,4,5,5,455,14,33.468153846153854,41,41,0.23076923076923078,4,Champions
C02436,13,41,982.48,6.891097302085994,4,5,4,454,13,23.962926829268294,33,33,0.34146341463414637,0,Champions
C02437,22,60,1640.72,7.403499751720023,3,5,5,355,13,27.345333333333333,44,44,0.26666666666666666,4,Champions
C02438,72,1,20.56,3.070839746040796,2,1,1,211,4,20.56,1,1,0.0,2,Lost / Hibernating
C02439,15,11,552.43,6.316135276219602,3,3,4,334,10,50.22090909090909,9,9,0.09090909090909091,0,Champions
C02440,22,6,219.68,5.39671368840423,3,2,3,323,8,36.61333333333334,6,6,0.3333333333333333,0,Champions
C02441,311,1,7.12,2.0943301541735866,1,1,1,111,3,7.12,1,1,0.0,2,Lost / Hibernating
C02442,93,4,222.84000000000003,5.410931510917171,2,2,3,223,7,55.71000000000001,4,4,0.0,2,Lost / Hibernating
C02443,272,1,30.4,3.4468078929142076,1,1,1,111,3,30.4,1,1,1.0,1,Lost / Hibernating
C02444,195,2,50.0,3.9318256327243257,1,1,1,111,3,25.0,2,2,0.5,1,Lost / Hibernating
C02445,303,2,25.35,3.2714682749873716,1,1,1,111,3,12.675,2,2,0.0,2,Lost / Hibernating
C02447,35,18,608.46,6.412573319204167,3,4,4,344,11,33.803333333333335,17,17,0.16666666666666666,0,Champions
C02448,79,1,15.84,2.8237570088141806,2,1,1,211,4,15.84,1,1,0.0,2,Lost / Hibernating
C02449,1,118,3741.2000000000003,8.227428952760132,5,5,5,555,15,31.705084745762715,69,69,0.2627118644067797,4,Champions
C02450,4,64,2590.77,7.86009631896712,5,5,5,555,15,40.48078125,41,41,0.234375,4,Champions
C02452,19,31,499.62,6.215847330257143,3,4,4,344,11,16.116774193548387,22,22,0.1935483870967742,0,Champions
C02453,80,5,109.45,4.7045629298661265,2,2,2,222,6,21.89,5,5,0.2,2,Lost / Hibernating
C02457,36,2,51.59,3.962525987601253,2,1,1,211,4,25.795,2,2,0.0,2,Lost / Hibernating
C02458,7,70,2317.98,7.74888271281127,4,5,5,455,14,33.114,53,53,0.3142857142857143,4,Champions
C02460,2,24,624.83,6.439078768724305,5,4,4,544,13,26.034583333333334,17,17,0.375,0,Champions
C02461,10,24,993.69,6.902431130825437,4,4,4,444,12,41.40375,24,24,0.375,0,Champions
C02462,5,73,2199.92,7.696630733750942,5,5,5,555,15,30.135890410958904,51,51,0.3972602739726027,4,Champions
C02463,29,1,30.16,3.4391352210025476,3,1,1,311,5,30.16,1,1,0.0,2,Lost / Hibernating
C02464,2,37,936.77,6.843504716380527,5,5,4,554,14,25.318108108108106,28,28,0.35135135135135137,0,Champions
C02467,15,22,1095.47,6.999851207702536,3,4,4,344,11,49.79409090909091,20,20,0.18181818181818182,0,Champions
C02468,6,32,873.65,6.773823806336274,4,4,4,444,12,27.3015625,26,26,0.375,0,Champions
C02469,11,16,698.58,6.550480154971372,4,3,4,434,11,43.66125,15,15,0.3125,0,Champions
C02471,254,3,86.45,4.471067201464611,1,2,2,122,5,28.816666666666666,3,3,0.3333333333333333,2,Lost / Hibernating
C02472,38,13,451.9,6.1156713505621685,2,3,3,233,8,34.76153846153846,12,12,0.3076923076923077,0,Champions
C02474,98,3,45.84,3.8467375387295166,1,2,1,121,4,15.280000000000001,2,2,0.0,2,Lost / Hibernating
C02475,15,18,568.8100000000001,6.345302971927358,3,4,4,344,11,31.60055555555556,16,16,0.5,0,Champions
C02476,49,2,168.18,5.130963236875869,2,1,2,212,5,84.09,2,2,0.0,3,Lost / Hibernating
C02478,247,2,60.150000000000006,4.113329862133181,1,1,1,111,3,30.075000000000003,2,2,0.5,1,Lost / Hibernating
C02479,1,1,2.81,1.3376291891386096,5,1,1,511,7,2.81,1,1,0.0,2,Lost / Hibernating
C02480,146,1,17.76,2.9317269435780786,1,1,1,111,3,17.76,1,1,1.0,1,Lost / Hibernating
C02481,16,35,1187.9,7.080783788864499,3,4,5,345,12,33.940000000000005,27,27,0.2571428571428571,0,Champions
C02482,244,1,9.18,2.3204250111223765,1,1,1,111,3,9.18,1,1,1.0,1,Lost / Hibernating
C02487,2,11,318.08,5.765441855042929,5,3,3,533,11,28.916363636363634,9,9,0.36363636363636365,0,Champions
C02490,3,14,272.44,5.6110822193672805,5,3,3,533,11,19.46,13,13,0.35714285714285715,0,Champions
C02491,16,40,1043.47,6.951264858707644,3,5,4,354,12,26.086750000000002,32,32,0.275,0,Champions
C02492,20,19,418.08,6.038061832484764,3,4,3,343,10,22.004210526315788,18,18,0.21052631578947367,0,Champions
C02493,141,2,61.040000000000006,4.127779338308338,1,1,1,111,3,30.520000000000003,2,2,0.0,2,Lost / Hibernating
C02494,26,13,391.74,5.9731478153220845,3,3,3,333,9,30.133846153846154,11,11,0.23076923076923078,0,Champions
C02495,32,27,968.45,6.876728900377014,3,4,4,344,11,35.86851851851852,20,20,0.2962962962962963,0,Champions
C02496,170,1,6.42,2.004179057179289,1,1,1,111,3,6.42,1,1,0.0,2,Lost / Hibernating
C02497,1,27,688.15,6.535458954140448,5,4,4,544,13,25.487037037037037,20,20,0.2962962962962963,0,Champions
C02499,1,60,1418.35,7.2579542993185315,5,5,5,555,15,23.639166666666664,42,42,0.35,4,Champions
C02500,5,19,802.51,6.688989630650838,5,4,4,544,13,42.23736842105263,18,18,0.21052631578947367,0,Champions
C02503,21,26,984.49,6.8931389794078575,3,4,4,344,11,37.865,22,22,0.2692307692307692,0,Champions
C02504,20,3,45.379999999999995,3.8368683318273855,3,2,1,321,6,15.126666666666665,3,3,0.6666666666666666,1,Lost / Hibernating
C02506,28,14,401.45,5.997570865539743,3,3,3,333,9,28.675,13,13,0.07142857142857142,0,Champions
C02508,317,1,35.43,3.5953926110204724,1,1,1,111,3,35.43,1,1,0.0,2,Lost / Hibernating
C02509,55,1,6.2,1.9740810260220096,2,1,1,211,4,6.2,1,1,1.0,1,Lost / Hibernating
C02510,12,22,707.96,6.563799107451179,4,4,4,444,12,32.18,18,18,0.2727272727272727,0,Champions
C02511,8,14,384.75,5.95518949124327,4,3,3,433,10,27.482142857142858,13,13,0.21428571428571427,0,Champions
C02512,5,18,897.05,6.80022574603947,5,4,4,544,13,49.83611111111111,17,17,0.3888888888888889,0,Champions
C02515,11,10,224.5,5.418320158942733,4,3,3,433,10,22.45,9,9,0.2,0,Champions
C02516,11,40,1188.63,7.081397613388823,4,5,5,455,14,29.715750000000003,30,30,0.325,0,Champions
C02517,4,7,275.26,5.621342451271814,5,2,3,523,10,39.32285714285714,6,6,0.14285714285714285,0,Champions
C02518,107,6,102.81,4.642562305205154,1,2,2,122,5,17.135,6,6,0.16666666666666666,2,Lost / Hibernating
C02519,106,4,38.910000000000004,3.6866269190606427,1,2,1,121,4,9.727500000000001,4,4,0.5,1,Lost / Hibernating
C02520,15,6,276.44,5.625604693592177,3,2,3,323,8,46.07333333333333,6,6,0.0,0,Champions
C02521,3,82,3114.48,8.044138512448345,5,5,5,555,15,37.98146341463415,52,52,0.3780487804878049,4,Champions
C02522,5,35,940.67,6.8476548947291755,5,4,4,544,13,26.876285714285714,32,32,0.3142857142857143,0,Champions
C02523,75,2,82.53,4.425205848767815,2,1,2,212,5,41.265,2,2,0.5,1,Lost / Hibernating
C02524,49,4,112.00999999999999,4.727476310372059,2,2,2,222,6,28.002499999999998,3,3,0.5,0,Champions
C02525,41,8,220.22000000000003,5.399157681474108,2,3,3,233,8,27.527500000000003,8,8,0.25,0,Champions
C02526,1,116,3778.31,8.237296732268698,5,5,5,555,15,32.57163793103448,65,65,0.3448275862068966,4,Champions
C02527,28,2,58.02,4.077876369514794,3,1,1,311,5,29.01,2,2,0.0,2,Lost / Hibernating
C02528,19,1,8.64,2.265921108622454,3,1,1,311,5,8.64,1,1,1.0,1,Lost / Hibernating
C02529,9,108,3244.61,8.085058592981897,4,5,5,455,14,30.042685185185185,63,63,0.2222222222222222,4,Champions
C02531,6,57,1850.89,7.523962018193777,4,5,5,455,14,32.471754385964914,39,39,0.22807017543859648,4,Champions
C02532,56,6,67.99,4.233961566558017,2,2,2,222,6,11.331666666666665,5,5,0.16666666666666666,2,Lost / Hibernating
C02534,67,6,294.74,5.689480689945341,2,2,3,223,7,49.123333333333335,6,6,0.3333333333333333,0,Champions
C02537,3,102,3243.18,8.084617900748976,5,5,5,555,15,31.795882352941174,59,59,0.29411764705882354,4,Champions
C02538,4,84,2691.68,7.8982922591637115,5,5,5,555,15,32.04380952380952,59,59,0.27380952380952384,4,Champions
C02540,42,1,30.76,3.458207636378935,2,1,1,211,4,30.76,1,1,0.0,2,Lost / Hibernating
C02543,14,28,943.35,6.850496860141855,4,4,4,444,12,33.691071428571426,24,24,0.2857142857142857,0,Champions
C02545,1,34,1114.66,7.017201437024916,5,4,4,544,13,32.78411764705883,24,24,0.35294117647058826,0,Champions
C02548,101,6,116.09,4.762942869860633,1,2,2,122,5,19.348333333333333,5,5,0.16666666666666666,2,Lost / Hibernating
C02551,96,7,380.31,5.943612692588333,1,2,3,123,6,54.33,7,7,0.7142857142857143,1,Lost / Hibernating
C02552,2,14,331.16,5.805616780537469,5,3,3,533,11,23.654285714285717,12,12,0.14285714285714285,0,Champions
C02553,112,6,193.14,5.26857954828408,1,2,2,122,5,32.19,6,6,0.5,1,Lost / Hibernating
C02554,167,2,113.81,4.743278588105721,1,1,2,112,4,56.905,2,2,0.5,1,Lost / Hibernating
C02555,79,7,358.93,5.885909568098939,2,2,3,223,7,51.27571428571429,7,7,0.42857142857142855,0,Champions
C02561,170,6,87.17999999999999,4.479380179929792,1,2,2,122,5,14.53,6,6,0.5,1,Lost / Hibernating
C02563,21,18,815.79,6.705382023876393,3,4,4,344,11,45.321666666666665,16,16,0.05555555555555555,0,Champions
C02564,18,6,269.15999999999997,5.599014376077312,3,2,3,323,8,44.85999999999999,5,5,0.16666666666666666,0,Champions
C02565,45,1,31.59,3.4840054928494704,2,1,1,211,4,31.59,1,1,0.0,2,Lost / Hibernating
C02566,112,7,226.57,5.427457883371127,1,2,3,123,6,32.36714285714286,7,7,0.42857142857142855,0,Champions
C02567,3,239,7649.08,8.942471384282243,5,5,5,555,15,32.004518828451886,97,97,0.2510460251046025,4,Champions
C02568,2,126,3956.11,8.283269239836548,5,5,5,555,15,31.397698412698414,64,64,0.3412698412698413,4,Champions
C02572,150,1,32.44,3.5097527882165007,1,1,1,111,3,32.44,1,1,0.0,2,Lost / Hibernating
C02575,2,44,1327.73,7.191978877802522,5,5,5,555,15,30.17568181818182,36,36,0.29545454545454547,4,Champions
C02577,27,19,481.3,6.178566327074926,3,4,3,343,10,25.33157894736842,19,19,0.3157894736842105,0,Champions
C02578,1,12,707.6800000000001,6.563404084732237,5,3,4,534,12,58.973333333333336,11,11,0.25,0,Champions
C02580,142,1,25.44,3.2748780149834857,1,1,1,111,3,25.44,1,1,0.0,2,Lost / Hibernating
C02581,105,3,28.8,3.3945083935113587,1,2,1,121,4,9.6,3,3,0.0,2,Lost / Hibernating
C02582,1,39,1104.19,7.0077725448722425,5,5,4,554,14,28.312564102564103,28,28,0.20512820512820512,0,Champions
C02583,112,3,70.66,4.271932711876808,1,2,2,122,5,23.55333333333333,3,3,0.6666666666666666,1,Lost / Hibernating
C02584,167,5,200.89000000000001,5.307722994622132,1,2,2,122,5,40.178000000000004,5,5,0.4,1,Lost / Hibernating
C02585,10,23,622.95,6.436070236953864,4,4,4,444,12,27.084782608695654,20,20,0.21739130434782608,0,Champions
C02586,3,141,4598.1,8.43361591116089,5,5,5,555,15,32.61063829787234,70,70,0.2553191489361702,4,Champions
C02588,72,4,102.53,4.6398614257780215,2,2,2,222,6,25.6325,4,4,0.25,0,Champions
C02590,171,1,32.88,3.522824869783854,1,1,1,111,3,32.88,1,1,0.0,2,Lost / Hibernating
C02591,79,3,150.66000000000003,5.02164117327279,2,2,2,222,6,50.220000000000006,3,3,0.0,2,Lost / Hibernating
C02592,157,1,24.660000000000004,3.2449333591874905,1,1,1,111,3,24.660000000000004,1,1,0.0,2,Lost / Hibernating
C02593,8,12,474.47,6.164303788512444,4,3,3,433,10,39.53916666666667,11,11,0.25,0,Champions
C02594,109,6,89.51,4.505460341839079,1,2,2,122,5,14.918333333333335,6,6,0.16666666666666666,2,Lost / Hibernating
C02595,71,1,16.42,2.857618971424357,2,1,1,211,4,16.42,1,1,0.0,2,Lost / Hibernating
C02596,40,2,31.25,3.4735180432417816,2,1,1,211,4,15.625,2,2,0.5,1,Lost / Hibernating
C02597,1,96,2788.0,7.933438387627489,5,5,5,555,15,29.041666666666668,60,60,0.2604166666666667,4,Champions
C02598,7,55,1441.58,7.274188456116543,4,5,5,455,14,26.210545454545453,36,36,0.16363636363636364,4,Champions
C02601,103,1,18.36,2.963209081848431,1,1,1,111,3,18.36,1,1,1.0,1,Lost / Hibernating
C02603,22,10,210.97,5.356444755224645,3,3,2,332,8,21.097,9,9,0.3,0,Champions
C02604,82,7,156.71,5.060757903499466,2,2,2,222,6,22.38714285714286,7,7,0.42857142857142855,0,Champions
C02605,1,9,349.59,5.859617449547558,5,3,3,533,11,38.843333333333334,9,9,0.4444444444444444,0,Champions
C02606,16,25,1028.54,6.936867379525585,3,4,4,344,11,41.1416,22,22,0.28,0,Champions
C02607,4,169,5148.26,8.546608294013094,5,5,5,555,15,30.463076923076926,92,92,0.28402366863905326,4,Champions
C02608,37,3,55.120000000000005,4.02749225523426,2,2,1,221,5,18.373333333333335,3,3,0.3333333333333333,0,Champions
C02610,176,1,21.04,3.092858984284714,1,1,1,111,3,21.04,1,1,0.0,2,Lost / Hibernating
C02611,2,53,1700.04,7.438995107698446,5,5,5,555,15,32.07622641509434,40,40,0.20754716981132076,4,Champions
C02612,25,56,2108.1,7.654016595191568,3,5,5,355,13,37.644642857142856,39,39,0.3392857142857143,4,Champions
C02613,60,7,363.37,5.898169834883678,2,2,3,223,7,51.910000000000004,7,7,0.14285714285714285,0,Champions
C02614,95,4,136.7,4.925077405734609,1,2,2,122,5,34.175,4,4,0.25,0,Champions
C02615,249,1,18.36,2.963209081848431,1,1,1,111,3,18.36,1,1,0.0,2,Lost / Hibernating
C02617,55,5,89.05,4.500365071621965,2,2,2,222,6,17.81,5,5,0.6,1,Lost / Hibernating
C02618,9,11,298.12,5.700844830668858,4,3,3,433,10,27.10181818181818,10,10,0.36363636363636365,0,Champions
C02619,38,8,165.12,5.1127104187625525,2,3,2,232,7,20.64,8,8,0.375,0,Champions
C02620,28,9,352.87,5.868929614049305,3,3,3,333,9,39.20777777777778,8,8,0.1111111111111111,0,Champions
C02621,4,45,1351.78,7.209917013323694,5,5,5,555,15,30.039555555555555,34,34,0.26666666666666666,4,Champions
C02623,32,19,591.51,6.3843677505039915,3,4,4,344,11,31.132105263157893,18,18,0.2631578947368421,0,Champions
C02624,8,13,393.62,5.977923276541315,4,3,3,433,10,30.27846153846154,11,11,0.23076923076923078,0,Champions
C02625,74,4,198.5,5.295814236329918,2,2,2,222,6,49.625,4,4,0.25,0,Champions
C02626,6,70,2110.2,7.655011785189115,4,5,5,455,14,30.145714285714284,47,47,0.2714285714285714,4,Champions
C02627,260,1,5.06,1.801709800081223,1,1,1,111,3,5.06,1,1,0.0,2,Lost / Hibernating
C02628,1,2,76.84,4.354655437877749,5,1,2,512,8,38.42,2,2,0.5,0,Champions
C02629,57,2,43.650000000000006,3.7988543073225083,2,1,1,211,4,21.825000000000003,2,2,0.0,2,Lost / Hibernating
C02630,7,27,869.53,6.769102221566736,4,4,4,444,12,32.20481481481482,24,24,0.3333333333333333,0,Champions
C02631,101,1,35.43,3.5953926110204724,1,1,1,111,3,35.43,1,1,0.0,2,Lost / Hibernating
C02632,4,51,2093.6,7.647117883339045,5,5,5,555,15,41.05098039215686,34,34,0.27450980392156865,4,Champions
C02634,33,13,317.05,5.762208603124813,3,3,3,333,9,24.388461538461538,11,11,0.23076923076923078,0,Champions
C02636,44,28,851.49,6.748161478883594,2,4,4,244,10,30.410357142857144,22,22,0.32142857142857145,0,Champions
C02637,2,45,1297.4,7.168888016200381,5,5,5,555,15,28.831111111111113,38,38,0.26666666666666666,4,Champions
C02638,5,10,340.02,5.831941126590006,5,3,3,533,11,34.001999999999995,9,9,0.5,0,Champions
C02639,358,1,49.52,3.9223692974822906,1,1,1,111,3,49.52,1,1,0.0,2,Lost / Hibernating
C02642,1,106,3962.59,8.284905459222635,5,5,5,555,15,37.382924528301885,58,58,0.22641509433962265,4,Champions
C02643,11,53,1511.98,7.3218364949303325,4,5,5,455,14,28.527924528301888,41,41,0.32075471698113206,4,Champions
C02644,104,2,49.260000000000005,3.917209532115446,1,1,1,111,3,24.630000000000003,2,2,0.5,1,Lost / Hibernating
C02646,260,1,14.58,2.7459880404426023,1,1,1,111,3,14.58,1,1,0.0,2,Lost / Hibernating
C02647,76,5,214.46,5.372775277466046,2,2,3,223,7,42.892,5,5,0.8,1,Lost / Hibernating
C02649,35,11,460.73,6.1349803046599725,3,3,3,333,9,41.88454545454545,10,10,0.45454545454545453,0,Champions
C02651,21,38,1386.12,7.234984934236417,3,5,5,355,13,36.47684210526315,31,31,0.34210526315789475,0,Champions
C02652,85,1,61.4,4.133565275375382,2,1,1,211,4,61.4,1,1,0.0,2,Lost / Hibernating
C02654,11,6,185.1,5.226284163648205,4,2,2,422,8,30.849999999999998,6,6,0.16666666666666666,0,Champions
C02656,49,8,201.76000000000002,5.312023013604149,2,3,2,232,7,25.220000000000002,7,7,0.5,0,Champions
C02657,208,3,52.470000000000006,3.97912074896064,1,2,1,121,4,17.490000000000002,3,3,0.6666666666666666,1,Lost / Hibernating
C02661,79,7,190.32,5.253947418812096,2,2,2,222,6,27.18857142857143,7,7,0.14285714285714285,0,Champions
C02665,8,20,773.0600000000001,6.6516493899651,4,4,4,444,12,38.653000000000006,15,15,0.55,0,Champions
C02666,72,7,208.05,5.342573457802574,2,2,2,222,6,29.72142857142857,7,7,0.14285714285714285,0,Champions
C02667,3,11,472.07,6.159243369085605,5,3,3,533,11,42.915454545454544,10,10,0.2727272727272727,0,Champions
C02668,13,28,832.3,6.725393721388161,4,4,4,444,12,29.724999999999998,23,23,0.39285714285714285,0,Champions
C02669,15,7,125.35000000000001,4.839055833834204,3,2,2,322,7,17.90714285714286,6,6,0.0,0,Champions
C02670,132,4,323.64,5.7827168760775045,1,2,3,123,6,80.91,4,4,0.75,1,Lost / Hibernating
C02672,188,3,119.43,4.791068671272389,1,2,2,122,5,39.81,3,3,0.3333333333333333,2,Lost / Hibernating
C02673,4,99,2927.69,7.982310503056455,5,5,5,555,15,29.57262626262626,59,59,0.29292929292929293,4,Champions
C02675,4,82,2601.94,7.864396854402356,5,5,5,555,15,31.730975609756097,54,54,0.25609756097560976,4,Champions
C02678,2,54,1622.92,7.3925982584245125,5,5,5,555,15,30.054074074074077,43,43,0.25925925925925924,4,Champions
C02679,9,117,3169.61,8.06167927738132,4,5,5,455,14,27.090683760683763,64,64,0.26495726495726496,4,Champions
C02681,86,8,201.45,5.31049294247817,2,3,2,232,7,25.18125,8,8,0.0,2,Lost / Hibernating
C02683,7,20,597.87,6.395044546180748,4,4,4,444,12,29.8935,15,15,0.2,0,Champions
C02684,171,4,68.15,4.236278058110767,1,2,2,122,5,17.0375,4,4,0.0,2,Lost / Hibernating
C02685,11,19,598.28,6.395728934639627,4,4,4,444,12,31.488421052631576,18,18,0.3157894736842105,0,Champions
C02686,162,4,54.92,4.0239220979255546,1,2,1,121,4,13.73,4,4,0.25,2,Lost / Hibernating
C02687,52,9,479.21000000000004,6.174223508226716,2,3,3,233,8,53.24555555555556,9,9,0.2222222222222222,0,Champions
C02688,8,3,61.98,4.142817215672879,4,2,1,421,7,20.66,3,3,0.0,2,Lost / Hibernating
C02693,4,5,79.28,4.385520523928138,5,2,2,522,9,15.856,5,5,0.2,0,Champions
C02696,45,7,182.63,5.212922863531088,2,2,2,222,6,26.09,6,6,0.0,0,Champions
C02697,286,2,23.34,3.1921210875593813,1,1,1,111,3,11.67,2,2,0.5,1,Lost / Hibernating
C02698,72,7,96.93,4.584252937732703,2,2,2,222,6,13.847142857142858,6,6,0.42857142857142855,0,Champions
C02699,4,34,1851.4,7.524237374606597,5,4,5,545,14,54.45294117647059,27,27,0.29411764705882354,0,Champions
C02700,14,50,1507.23,7.318692056831824,4,5,5,455,14,30.1446,37,37,0.28,4,Champions
C02702,3,34,1042.32,6.950163215231714,5,4,4,544,13,30.656470588235294,27,27,0.29411764705882354,0,Champions
C02703,132,1,193.2,5.268888555857225,1,1,2,112,4,193.2,1,1,1.0,3,Lost / Hibernating
C02705,16,48,1940.92,7.571432453358051,3,5,5,355,13,40.435833333333335,38,38,0.2708333333333333,4,Champions
C02706,13,39,1308.02,7.177034044631988,4,5,5,455,14,33.53897435897436,26,26,0.3333333333333333,0,Champions
C02708,15,26,886.9599999999999,6.788926696932567,3,4,4,344,11,34.113846153846154,22,22,0.46153846153846156,0,Champions
C02710,31,25,623.9200000000001,6.437623641543703,3,4,4,344,11,24.9568,22,22,0.4,0,Champions
C02712,81,2,29.64,3.4223063448723905,2,1,1,211,4,14.82,2,2,0.5,1,Lost / Hibernating
C02714,66,1,5.76,1.9110228900548727,2,1,1,211,4,5.76,1,1,0.0,2,Lost / Hibernating
C02716,6,26,1102.82,7.006532170065747,4,4,4,444,12,42.41615384615385,23,23,0.34615384615384615,0,Champions
C02718,1,40,1269.59,7.147236638503965,5,5,5,555,15,31.739749999999997,32,32,0.225,0,Champions
C02722,13,19,452.53000000000003,6.117061419517179,4,4,3,443,11,23.817368421052635,19,19,0.21052631578947367,0,Champions
C02723,167,1,32.56,3.5133348815990053,1,1,1,111,3,32.56,1,1,1.0,1,Lost / Hibernating
C02724,11,62,1987.91,7.595342028961433,4,5,5,455,14,32.06306451612903,48,48,0.1774193548387097,4,Champions
C02726,3,13,346.72,5.851397558210864,5,3,3,533,11,26.67076923076923,12,12,0.15384615384615385,0,Champions
C02727,157,2,61.96,4.1424996041091475,1,1,1,111,3,30.98,2,2,0.0,2,Lost / Hibernating
C02728,136,2,24.07,3.221671912170202,1,1,1,111,3,12.035,2,2,0.5,1,Lost / Hibernating
C02729,5,22,789.72,6.672943922800245,5,4,4,544,13,35.89636363636364,18,18,0.36363636363636365,0,Champions
C02731,5,3,74.39,4.32267464022361,5,2,2,522,9,24.796666666666667,3,3,0.3333333333333333,0,Champions
C02732,10,144,4177.03,8.337595122559856,4,5,5,455,14,29.007152777777776,73,73,0.2708333333333333,4,Champions
C02737,211,1,5.46,1.8656293177945105,1,1,1,111,3,5.46,1,1,0.0,2,Lost / Hibernating
C02738,3,83,2694.7200000000003,7.8994206090718615,5,5,5,555,15,32.46650602409639,52,52,0.24096385542168675,4,Champions
C02739,8,14,335.59,5.81886557246215,4,3,3,433,10,23.970714285714283,13,13,0.42857142857142855,0,Champions
C02740,1,21,559.78,6.32932867174634,5,4,4,544,13,26.656190476190474,20,20,0.3333333333333333,0,Champions
C02743,29,19,563.17,6.335355624520363,3,4,4,344,11,29.640526315789472,13,13,0.3684210526315789,0,Champions
C02746,113,5,194.38000000000002,5.2749463802247964,1,2,2,122,5,38.876000000000005,5,5,0.4,0,Champions
C02747,21,29,643.43,6.468366205153995,3,4,4,344,11,22.187241379310343,27,27,0.4482758620689655,0,Champions
C02749,21,1,18.36,2.963209081848431,3,1,1,311,5,18.36,1,1,0.0,2,Lost / Hibernating
C02750,136,2,39.82,3.709172157381699,1,1,1,111,3,19.91,2,2,0.5,1,Lost / Hibernating
C02751,3,118,4368.38,8.382376401594017,5,5,5,555,15,37.02016949152542,66,66,0.2711864406779661,4,Champions
C02752,111,6,91.81,4.530554392607302,1,2,2,122,5,15.301666666666668,5,5,0.6666666666666666,1,Lost / Hibernating
C02753,28,1,10.66,2.4561641809223462,3,1,1,311,5,10.66,1,1,0.0,2,Lost / Hibernating
C02754,1,53,1530.36,7.3339115084475965,5,5,5,555,15,28.874716981132075,38,38,0.3018867924528302,4,Champions
C02755,94,11,148.35000000000002,5.006292544662119,1,3,2,132,6,13.486363636363638,11,11,0.09090909090909091,2,Lost / Hibernating
C02758,22,2,47.230000000000004,3.875981234080881,3,1,1,311,5,23.615000000000002,2,2,0.0,2,Lost / Hibernating
C02760,10,44,1696.3,7.4367940321674855,4,5,5,455,14,38.55227272727273,35,35,0.3181818181818182,4,Champions
C02761,1,81,2509.12,7.828085839747967,5,5,5,555,15,30.976790123456787,49,49,0.30864197530864196,4,Champions
C02763,133,2,35.760000000000005,3.6044102974874863,1,1,1,111,3,17.880000000000003,2,2,0.5,1,Lost / Hibernating
C02765,1,14,378.41,5.938617414559995,5,3,3,533,11,27.029285714285717,12,12,0.21428571428571427,0,Champions
C02766,4,11,428.15,6.061806508164229,5,3,3,533,11,38.92272727272727,11,11,0.36363636363636365,0,Champions
C02768,18,22,694.27,6.544300259331031,3,4,4,344,11,31.557727272727274,18,18,0.22727272727272727,0,Champions
C02769,71,1,64.6,4.183575695950044,2,1,1,211,4,64.6,1,1,0.0,2,Lost / Hibernating
C02770,185,3,67.12,4.221270855794487,1,2,1,121,4,22.373333333333335,3,3,0.3333333333333333,2,Lost / Hibernating
C02772,7,23,446.85,6.104458354921205,4,4,3,443,11,19.428260869565218,20,20,0.43478260869565216,0,Champions
C02773,7,3,148.12,5.004751350937281,4,2,2,422,8,49.373333333333335,3,3,0.6666666666666666,0,Champions
