customer_id,recency,frequency,monetary,monetary_log,R_score,F_score,M_score,RFM_score,RFM_total,avg_basket_size,unique_products,unique_categories,weekend_ratio,segment,segment_label
C02596,17,27,1108.56,7.011718819324163,3,4,4,344,11,41.05777777777777,25,25,0.37037037037037035,4,Champions
C02597,229,2,31.72,3.487986511734546,1,1,1,111,3,15.86,2,2,0.5,3,Lost / Hibernating
C02598,1,9,368.40999999999997,5.911907138324554,5,3,3,533,11,40.93444444444444,9,9,0.4444444444444444,4,Champions
C02599,218,1,4.59,1.7209792871670078,1,1,1,111,3,4.59,1,1,1.0,3,Lost / Hibernating
C02600,32,10,349.68,5.859874126720385,3,3,3,333,9,34.968,8,8,0.4,4,Champions
C02602,30,2,28.62,3.3884498088396526,3,1,1,311,5,14.31,2,2,0.0,0,Lost / Hibernating
C02603,8,7,290.95,5.6765825547295465,4,3,3,433,10,41.56428571428571,7,7,0.7142857142857143,4,Champions
C02604,91,3,47.46,3.8807387153883797,2,2,1,221,5,15.82,3,3,0.6666666666666666,3,Lost / Hibernating
C02605,217,1,68.18,4.2367118035090225,1,1,1,111,3,68.18,1,1,1.0,3,Lost / Hibernating
C02606,12,8,329.25,5.799849943402434,4,3,3,433,10,41.15625,8,8,0.25,4,Champions
C02607,8,10,452.78000000000003,6.117612499095993,4,3,3,433,10,45.278000000000006,10,10,0.4,4,Champions
C02608,43,2,126.59,4.848821997933652,2,1,2,212,5,63.295,2,2,0.5,4,Champions
C02611,4,54,2474.12,7.814044158675923,5,5,5,555,15,45.81703703703703,39,39,0.18518518518518517,1,Champions
C02614,3,22,656.96,6.489144139203957,5,4,4,544,13,29.861818181818183,20,20,0.3181818181818182,4,Champions
C02615,22,3,37.32,3.6459719531026598,3,2,1,321,6,12.44,3,3,0.3333333333333333,0,Lost / Hibernating
C02617,27,10,392.94,5.976198613437549,3,3,3,333,9,39.294,10,10,0.0,4,Champions
C02620,5,26,789.3199999999999,6.672437926736219,5,4,4,544,13,30.358461538461537,24,24,0.15384615384615385,4,Champions
C02621,21,35,1056.36,6.963530514449551,3,4,4,344,11,30.181714285714282,29,29,0.2,4,Champions
C02622,359,1,107.8,4.689511334421843,1,1,2,112,4,107.8,1,1,0.0,2,Lost / Hibernating
C02623,3,23,851.5500000000001,6.748231858464161,5,4,4,544,13,37.02391304347827,20,20,0.2608695652173913,4,Champions
C02624,5,32,1187.77,7.080674438113445,5,4,4,544,13,37.1178125,29,29,0.1875,4,Champions
C02625,14,29,1117.3700000000001,7.01962754708544,4,4,4,444,12,38.53,26,26,0.1724137931034483,4,Champions
C02626,13,20,1387.7,7.236123336705335,4,4,4,444,12,69.385,18,18,0.4,4,Champions
C02627,36,7,204.07999999999998,5.3234001469155,3,3,2,332,8,29.154285714285713,7,7,0.42857142857142855,4,Champions
C02629,15,10,582.06,6.368290097006982,3,3,3,333,9,58.205999999999996,9,9,0.3,4,Champions
C02630,146,1,8.56,2.25758772706331,1,1,1,111,3,8.56,1,1,0.0,0,Lost / Hibernating
C02631,160,1,18.16,2.9528247725427144,1,1,1,111,3,18.16,1,1,0.0,0,Lost / Hibernating
C02632,3,74,2282.29,7.733372664305885,5,5,5,555,15,30.841756756756755,48,48,0.2702702702702703,1,Champions
C02634,17,6,255.87,5.548570120340864,3,2,3,323,8,42.645,6,6,0.0,4,Champions
C02635,17,18,733.19,6.5987678507030205,3,4,4,344,11,40.732777777777784,16,16,0.2222222222222222,4,Champions
C02636,24,55,1731.32,7.457216829562588,3,5,5,355,13,31.478545454545454,39,39,0.36363636363636365,1,Champions
C02637,23,3,60.75,4.123093975508087,3,2,1,321,6,20.25,3,3,0.3333333333333333,4,Champions
C02638,18,7,125.61000000000001,4.841111495532162,3,3,2,332,8,17.944285714285716,6,6,0.14285714285714285,4,Champions
C02639,113,6,245.42000000000002,5.507037397196522,1,2,3,123,6,40.903333333333336,5,5,0.3333333333333333,4,Champions
C02641,83,5,171.36,5.149585312747638,2,2,2,222,6,34.272000000000006,5,5,0.4,4,Champions
C02643,5,10,374.7,5.928790952579924,5,3,3,533,11,37.47,10,10,0.2,4,Champions
C02644,101,3,75.9,4.3425058765115985,2,2,2,222,6,25.3,3,3,0.3333333333333333,0,Lost / Hibernating
C02645,140,6,163.41,5.1023633080227855,1,2,2,122,5,27.235,6,6,0.5,3,Lost / Hibernating
C02646,2,86,3055.84,8.025136981626765,5,5,5,555,15,35.53302325581396,51,51,0.29069767441860467,1,Champions
C02647,5,41,1144.96,7.043997992651564,5,5,4,554,14,27.925853658536585,30,30,0.2926829268292683,4,Champions
C02648,19,7,422.05,6.04749037537051,3,3,3,333,9,60.292857142857144,7,7,0.2857142857142857,4,Champions
C02649,34,14,1016.2700000000001,6.924877847538859,3,3,4,334,10,72.5907142857143,13,13,0.35714285714285715,4,Champions
C02650,32,3,83.67,4.438761347654186,3,2,2,322,7,27.89,3,3,0.0,0,Lost / Hibernating
C02651,15,5,121.03999999999999,4.804348859848469,3,2,2,322,7,24.208,5,5,0.6,3,Lost / Hibernating
C02656,173,4,186.75,5.2351112906442445,1,2,2,122,5,46.6875,4,4,0.0,0,Lost / Hibernating
C02657,74,3,42.3,3.768152635008444,2,2,1,221,5,14.1,3,3,0.3333333333333333,0,Lost / Hibernating
C02659,343,1,10.39,2.432735777459091,1,1,1,111,3,10.39,1,1,1.0,3,Lost / Hibernating
C02660,5,97,3419.39,8.137509858642863,5,5,5,555,15,35.25144329896907,59,59,0.30927835051546393,1,Champions
C02661,10,20,876.8000000000001,6.777418777254134,4,4,4,444,12,43.84,19,19,0.2,4,Champions
C02665,10,26,1118.15,7.020324747585633,4,4,4,444,12,43.00576923076923,22,22,0.19230769230769232,4,Champions
C02666,3,37,1277.25,7.1532472339601085,5,5,4,554,14,34.520270270270274,31,31,0.2972972972972973,4,Champions
C02667,247,1,25.81,3.2887749522478678,1,1,1,111,3,25.81,1,1,0.0,0,Lost / Hibernating
C02669,3,55,2144.29,7.671030020358871,5,5,5,555,15,38.98709090909091,38,38,0.4,1,Champions
C02670,6,69,2894.08,7.970768023476756,4,5,5,455,14,41.9431884057971,47,47,0.15942028985507245,1,Champions
C02671,19,22,1189.25,7.081918648074629,3,4,4,344,11,54.05681818181818,19,19,0.22727272727272727,4,Champions
C02672,5,22,1448.48,7.2789601504051875,5,4,5,545,14,65.84,19,19,0.2727272727272727,4,Champions
C02673,143,7,449.58,6.110535641748997,1,3,3,133,7,64.22571428571429,7,7,0.42857142857142855,4,Champions
C02675,54,4,62.3,4.147885329150131,2,2,1,221,5,15.575,4,4,0.25,0,Lost / Hibernating
C02676,3,151,5848.57,8.674123433250827,5,5,5,555,15,38.732251655629135,69,69,0.3509933774834437,1,Champions
C02677,154,2,25.0,3.258096538021482,1,1,1,111,3,12.5,2,2,0.5,3,Lost / Hibernating
C02678,36,1,18.16,2.9528247725427144,3,1,1,311,5,18.16,1,1,1.0,3,Lost / Hibernating
C02680,73,1,20.68,3.0763901765714454,2,1,1,211,4,20.68,1,1,0.0,0,Lost / Hibernating
C02682,45,14,945.27,6.8525279405917034,2,3,4,234,9,67.51928571428572,14,14,0.0,4,Champions
C02683,18,20,1478.82,7.29967573774003,3,4,5,345,12,73.941,19,19,0.15,4,Champions
C02685,332,1,32.46,3.510350695558678,1,1,1,111,3,32.46,1,1,0.0,0,Lost / Hibernating
C02686,207,1,4.59,1.7209792871670078,1,1,1,111,3,4.59,1,1,0.0,0,Lost / Hibernating
C02687,150,1,19.44,3.017493765335504,1,1,1,111,3,19.44,1,1,0.0,0,Lost / Hibernating
C02688,3,117,5359.38,8.586790147074266,5,5,5,555,15,45.806666666666665,62,62,0.28205128205128205,1,Champions
C02690,115,1,29.66,3.422958873443668,1,1,1,111,3,29.66,1,1,0.0,0,Lost / Hibernating
C02691,297,1,6.34,1.9933388426264242,1,1,1,111,3,6.34,1,1,0.0,0,Lost / Hibernating
C02694,117,4,124.76,4.834375328680896,1,2,2,122,5,31.19,4,4,0.25,0,Lost / Hibernating
C02695,2,332,13917.34,9.540962673903659,5,5,5,555,15,41.91969879518072,89,89,0.2891566265060241,1,Champions
C02696,174,1,29.12,3.405189402931693,1,1,1,111,3,29.12,1,1,0.0,0,Lost / Hibernating
C02697,35,19,554.6,6.320048610880189,3,4,3,343,10,29.189473684210526,17,17,0.2631578947368421,4,Champions
C02698,2,13,539.78,6.293012541796373,5,3,3,533,11,41.52153846153846,12,12,0.15384615384615385,4,Champions
C02700,3,3,288.78,5.669122014392576,5,2,3,523,10,96.25999999999999,3,3,0.0,4,Champions
C02701,68,1,102.27,4.637346917683312,2,1,2,212,5,102.27,1,1,0.0,2,Lost / Hibernating
C02702,13,23,902.24,6.805988298834441,4,4,4,444,12,39.22782608695652,21,21,0.30434782608695654,4,Champions
C02703,154,1,11.36,2.514465452029545,1,1,1,111,3,11.36,1,1,1.0,3,Lost / Hibernating
C02704,288,2,138.98,4.941499555261394,1,1,2,112,4,69.49,2,2,0.5,3,Lost / Hibernating
C02705,1,414,15831.44,9.669816278710265,5,5,5,555,15,38.24019323671498,91,91,0.2995169082125604,1,Champions
C02706,22,15,666.71,6.503853947537654,3,3,4,334,10,44.44733333333333,14,14,0.26666666666666666,4,Champions
C02710,6,61,1588.06,7.370897925421072,4,5,5,455,14,26.033770491803278,40,40,0.22950819672131148,1,Champions
C02712,1,29,949.28,6.8567566780103215,5,4,4,544,13,32.73379310344828,26,26,0.27586206896551724,4,Champions
C02713,258,2,75.09,4.331916850188431,1,1,2,112,4,37.545,2,2,0.0,0,Lost / Hibernating
C02714,24,1,13.64,2.6837575085331657,3,1,1,311,5,13.64,1,1,0.0,0,Lost / Hibernating
C02715,4,24,874.85,6.7751948433976565,5,4,4,544,13,36.452083333333334,21,21,0.2916666666666667,4,Champions
C02716,6,24,1628.3,7.3959057537089095,4,4,5,445,13,67.84583333333333,21,21,0.375,4,Champions
C02718,4,42,1189.24,7.081910246443031,5,5,4,554,14,28.315238095238094,32,32,0.23809523809523808,4,Champions
C02720,109,5,253.5,5.539300835990577,1,2,3,123,6,50.7,5,5,0.0,0,Lost / Hibernating
C02721,64,8,308.56,5.735151934402259,2,3,3,233,8,38.57,8,8,0.25,4,Champions
C02723,8,53,1859.82,7.528772529771988,4,5,5,455,14,35.090943396226415,40,40,0.22641509433962265,1,Champions
C02724,89,14,1013.36,6.922013150728836,2,3,4,234,9,72.38285714285715,14,14,0.14285714285714285,4,Champions
C02725,16,19,921.0600000000001,6.826610297361157,3,4,4,344,11,48.47684210526316,19,19,0.15789473684210525,4,Champions
C02726,78,15,525.26,6.265795387191345,2,3,3,233,8,35.01733333333333,14,14,0.4666666666666667,4,Champions
C02729,112,1,8.71,2.2731562823032334,1,1,1,111,3,8.71,1,1,1.0,3,Lost / Hibernating
C02730,6,57,1773.39,7.481211980872377,4,5,5,455,14,31.112105263157897,46,46,0.2807017543859649,1,Champions
C02732,108,4,161.0,5.087596335232384,1,2,2,122,5,40.25,4,4,0.5,3,Lost / Hibernating
C02733,41,47,2086.06,7.643511656064999,2,5,5,255,12,44.384255319148934,35,35,0.2765957446808511,1,Champions
C02734,97,2,119.2,4.789157022101107,2,1,2,212,5,59.6,2,2,0.5,3,Lost / Hibernating
C02735,27,7,140.9,4.955122584165997,3,3,2,332,8,20.12857142857143,7,7,0.14285714285714285,4,Champions
C02736,85,11,247.61,5.515885403529061,2,3,3,233,8,22.51,11,11,0.45454545454545453,4,Champions
C02737,44,4,64.2,4.177459468932607,2,2,1,221,5,16.05,4,4,0.0,0,Lost / Hibernating
C02739,21,16,651.63,6.481010353068922,3,4,4,344,11,40.726875,15,15,0.4375,4,Champions
C02740,2,1,19.56,3.0233474405869645,5,1,1,511,7,19.56,1,1,0.0,0,Lost / Hibernating
C02741,7,102,2836.56,7.9506998069405475,4,5,5,455,14,27.80941176470588,61,61,0.27450980392156865,1,Champions
C02742,18,31,1291.6,7.164410972828795,3,4,4,344,11,41.66451612903226,26,26,0.2903225806451613,4,Champions
C02743,1,142,5892.09,8.681535757078326,5,5,5,555,15,41.49359154929578,66,66,0.352112676056338,1,Champions
C02744,128,1,11.74,2.5447466501440172,1,1,1,111,3,11.74,1,1,0.0,0,Lost / Hibernating
C02745,91,7,649.8,6.478202375344883,2,3,4,234,9,92.82857142857142,7,7,0.7142857142857143,3,Lost / Hibernating
C02746,9,18,618.49,6.428896558888873,4,4,4,444,12,34.36055555555556,17,17,0.5,4,Champions
C02747,51,10,483.31,6.182725197554465,2,3,3,233,8,48.331,10,10,0.1,4,Champions
C02748,2,51,1820.27,7.50728933891789,5,5,5,555,15,35.69156862745098,35,35,0.23529411764705882,1,Champions
C02749,29,23,898.4399999999999,6.801772347441504,3,4,4,344,11,39.06260869565217,20,20,0.17391304347826086,4,Champions
C02750,22,9,160.29,5.0832039869290915,3,3,2,332,8,17.81,8,8,0.2222222222222222,4,Champions
C02753,296,1,4.38,1.682688374173693,1,1,1,111,3,4.38,1,1,0.0,0,Lost / Hibernating
C02755,61,4,155.69,5.054269331116317,2,2,2,222,6,38.9225,4,4,0.0,0,Lost / Hibernating
C02756,4,66,1906.75,7.553679816169742,5,5,5,555,15,28.890151515151516,46,46,0.21212121212121213,1,Champions
C02757,363,1,9.78,2.377692565480851,1,1,1,111,3,9.78,1,1,0.0,0,Lost / Hibernating
C02759,262,1,9.6,2.3608540011180215,1,1,1,111,3,9.6,1,1,0.0,0,Lost / Hibernating
C02761,4,17,674.79,6.5158823768934075,5,4,4,544,13,39.6935294117647,14,14,0.17647058823529413,4,Champions
C02762,20,34,1259.09,7.138938425966053,3,4,4,344,11,37.03205882352941,29,29,0.3235294117647059,4,Champions
C02765,2,17,577.01,6.359591169560779,5,4,3,543,12,33.94176470588235,17,17,0.17647058823529413,4,Champions
C02767,9,53,1536.52,7.337926007726149,4,5,5,455,14,28.990943396226413,44,44,0.11320754716981132,1,Champions
C02768,20,18,799.49,6.685224040166362,3,4,4,344,11,44.416111111111114,18,18,0.1111111111111111,4,Champions
C02769,10,46,1362.31,7.21767084530785,4,5,4,454,13,29.615434782608695,40,40,0.32608695652173914,1,Champions
C02770,52,1,60.150000000000006,4.113329862133181,2,1,1,211,4,60.150000000000006,1,1,0.0,0,Lost / Hibernating
C02771,4,51,2477.99,7.815606498142423,5,5,5,555,15,48.58803921568627,40,40,0.2549019607843137,1,Champions
C02773,37,3,44.129999999999995,3.80954721383891,3,2,1,321,6,14.709999999999999,3,3,0.0,0,Lost / Hibernating
C02774,45,1,44.12,3.8093256071898036,2,1,1,211,4,44.12,1,1,0.0,0,Lost / Hibernating
C02775,318,1,119.84,4.794467356518472,1,1,2,112,4,119.84,1,1,0.0,2,Lost / Hibernating
C02776,24,2,25.29,3.26918863874179,3,1,1,311,5,12.645,2,2,0.0,0,Lost / Hibernating
C02779,2,10,456.97,6.126803679785417,5,3,3,533,11,45.697,9,9,0.5,4,Champions
C02781,92,2,9.08,2.3105532626432224,2,1,1,211,4,4.54,1,1,0.5,3,Lost / Hibernating
C02782,92,10,281.18,5.642545165185012,2,3,3,233,8,28.118000000000002,9,9,0.4,4,Champions
C02784,9,30,1485.8700000000001,7.304428518294107,4,4,5,445,13,49.529,27,27,0.16666666666666666,4,Champions
C02785,87,6,312.69,5.748405237098477,2,2,3,223,7,52.115,6,6,0.0,4,Champions
C02786,25,4,211.16,5.357340706997498,3,2,2,322,7,52.79,4,4,0.5,4,Champions
C02787,2,9,180.7,5.202356975402125,5,3,2,532,10,20.077777777777776,9,9,0.3333333333333333,4,Champions
C02788,210,2,90.44,4.515683019486556,1,1,2,112,4,45.22,2,2,1.0,3,Lost / Hibernating
C02789,29,11,258.81,5.55995059464277,3,3,3,333,9,23.528181818181817,11,11,0.36363636363636365,4,Champions
C02790,46,5,246.44000000000003,5.511168128376815,2,2,3,223,7,49.288000000000004,5,5,0.4,4,Champions
C02791,1,50,2539.38,7.840068955121889,5,5,5,555,15,50.787600000000005,40,40,0.28,1,Champions
C02793,1,83,3028.41,8.016123160071169,5,5,5,555,15,36.48686746987951,50,50,0.3132530120481928,1,Champions
C02794,42,3,153.64,5.041099834900075,2,2,2,222,6,51.21333333333333,3,3,0.6666666666666666,3,Lost / Hibernating
C02796,141,4,65.93,4.203647297112551,1,2,1,121,4,16.4825,4,4,0.5,3,Lost / Hibernating
C02798,5,48,1770.5,7.479581924305527,5,5,5,555,15,36.885416666666664,35,35,0.25,1,Champions
C02800,78,3,127.87,4.8588041443003,2,2,2,222,6,42.623333333333335,3,3,0.3333333333333333,4,Champions
C02801,61,9,319.06,5.768508478217845,2,3,3,233,8,35.45111111111111,8,8,0.2222222222222222,4,Champions
C02803,347,1,32.19,3.502248625731883,1,1,1,111,3,32.19,1,1,0.0,0,Lost / Hibernating
C02805,13,63,2968.28,7.9960747781648145,4,5,5,455,14,47.11555555555556,46,46,0.2857142857142857,1,Champions
C02806,1,90,3856.73,8.257834206568749,5,5,5,555,15,42.852555555555554,56,56,0.17777777777777778,1,Champions
C02807,4,19,419.23,6.040802180436441,5,4,3,543,12,22.064736842105265,18,18,0.15789473684210525,4,Champions
C02810,60,2,100.11999999999999,4.6163079303985475,2,1,2,212,5,50.059999999999995,2,2,0.5,3,Lost / Hibernating
C02814,28,47,1617.74,7.389403347822589,3,5,5,355,13,34.42,39,39,0.2765957446808511,1,Champions
C02815,16,26,858.4399999999999,6.7562810143582865,3,4,4,344,11,33.01692307692308,21,21,0.3076923076923077,4,Champions
C02818,30,2,84.06,4.443356889825488,3,1,2,312,6,42.03,2,2,0.0,0,Lost / Hibernating
C02820,2,178,7005.65,8.85461497707304,5,5,5,555,15,39.35758426966292,78,78,0.29213483146067415,1,Champions
C02821,19,12,220.94,5.402407075072418,3,3,2,332,8,18.411666666666665,12,12,0.3333333333333333,4,Champions
C02822,22,19,517.85,6.251614824051288,3,4,3,343,10,27.25526315789474,18,18,0.42105263157894735,4,Champions
C02823,5,41,2383.46,7.776727962592335,5,5,5,555,15,58.13317073170732,31,31,0.24390243902439024,4,Champions
C02824,1,81,2789.76,7.934069239154569,5,5,5,555,15,34.44148148148148,48,48,0.35802469135802467,1,Champions
C02825,28,15,679.15,6.522313362079439,3,3,4,334,10,45.276666666666664,14,14,0.26666666666666666,4,Champions
C02827,1,50,2030.97,7.616761044809859,5,5,5,555,15,40.6194,39,39,0.4,1,Champions
C02829,12,46,1514.94,7.323790987582682,4,5,5,455,14,32.93347826086956,40,40,0.2826086956521739,1,Champions
C02830,102,1,11.88,2.5556757206762075,2,1,1,211,4,11.88,1,1,0.0,0,Lost / Hibernating
C02831,43,1,26.52,3.314913013065143,2,1,1,211,4,26.52,1,1,1.0,3,Lost / Hibernating
C02833,12,45,1877.51,7.538234188396181,4,5,5,455,14,41.72244444444444,35,35,0.28888888888888886,1,Champions
C02835,1,23,968.8399999999999,6.877131109438328,5,4,4,544,13,42.12347826086956,22,22,0.43478260869565216,4,Champions
C02836,42,2,41.1,3.7400477406883357,2,1,1,211,4,20.55,2,2,0.5,3,Lost / Hibernating
C02837,4,16,492.90000000000003,6.202333067546579,5,4,3,543,12,30.806250000000002,16,16,0.25,4,Champions
C02838,8,12,489.65999999999997,6.1957514235718865,4,3,3,433,10,40.805,11,11,0.16666666666666666,4,Champions
C02839,12,31,906.0,6.810142450115136,4,4,4,444,12,29.225806451612904,29,29,0.3548387096774194,4,Champions
C02840,2,56,1890.86,7.545315751102331,5,5,5,555,15,33.76535714285714,44,44,0.21428571428571427,1,Champions
C02842,128,2,33.72,3.5473158897921495,1,1,1,111,3,16.86,2,2,0.0,0,Lost / Hibernating
C02843,7,100,2829.7,7.948279309874681,4,5,5,455,14,28.296999999999997,56,56,0.31,1,Champions
C02844,110,8,360.89,5.891340298245402,1,3,3,133,7,45.11125,8,8,0.5,4,Champions
C02845,5,50,1602.02,7.379644629138084,5,5,5,555,15,32.0404,38,38,0.36,1,Champions
C02847,87,3,55.9,4.041295341132285,2,2,1,221,5,18.633333333333333,3,3,0.3333333333333333,0,Lost / Hibernating
C02848,25,23,647.42,6.474538634543129,3,4,4,344,11,28.14869565217391,22,22,0.30434782608695654,4,Champions
C02849,2,52,2373.29,7.772453724406648,5,5,5,555,15,45.64019230769231,36,36,0.3076923076923077,1,Champions
C02850,2,199,9926.79,9.203093174364195,5,5,5,555,15,49.88336683417086,77,77,0.3065326633165829,1,Champions
C02851,232,1,13.36,2.664446563620078,1,1,1,111,3,13.36,1,1,1.0,3,Lost / Hibernating
C02852,17,3,290.28999999999996,5.67431933450556,3,2,3,323,8,96.76333333333332,3,3,0.3333333333333333,4,Champions
C02853,27,18,518.44,6.2527513082002315,3,4,3,343,10,28.802222222222227,17,17,0.1111111111111111,4,Champions
C02854,1,38,1155.48,7.053136187963809,5,5,4,554,14,30.40736842105263,30,30,0.34210526315789475,4,Champions
C02855,4,61,2522.73,7.833493244880441,5,5,5,555,15,41.35622950819672,45,45,0.2786885245901639,1,Champions
C02858,43,38,1448.54,7.279001543703618,2,5,5,255,12,38.119473684210526,29,29,0.23684210526315788,4,Champions
C02860,104,2,43.57,3.7970609869584644,1,1,1,111,3,21.785,2,2,0.0,0,Lost / Hibernating
C02861,239,1,9.36,2.337952236831337,1,1,1,111,3,9.36,1,1,1.0,3,Lost / Hibernating
C02862,31,3,172.63,5.156926598356047,3,2,2,322,7,57.54333333333333,3,3,0.3333333333333333,4,Champions
C02864,8,59,2318.17,7.748964642028783,4,5,5,455,14,39.29101694915254,42,42,0.3220338983050847,1,Champions
C02865,4,82,3088.64,8.035809858250204,5,5,5,555,15,37.66634146341463,54,54,0.2926829268292683,1,Champions
C02866,4,32,1474.37,7.2966640847745845,5,4,5,545,14,46.0740625,22,22,0.28125,4,Champions
C02868,12,4,91.33000000000001,4.525369115784537,4,2,2,422,8,22.832500000000003,4,4,0.0,0,Lost / Hibernating
C02869,26,4,272.91999999999996,5.612836092953377,3,2,3,323,8,68.22999999999999,4,4,0.25,4,Champions
C02870,1,68,2879.04,7.965559461922431,5,5,5,555,15,42.33882352941176,51,51,0.35294117647058826,1,Champions
C02871,91,4,152.5,5.033700567027251,2,2,2,222,6,38.125,4,4,0.5,3,Lost / Hibernating
C02872,60,1,12.25,2.583997552432231,2,1,1,211,4,12.25,1,1,0.0,0,Lost / Hibernating
C02873,5,73,2520.28,7.832521988057323,5,5,5,555,15,34.52438356164384,50,50,0.3150684931506849,1,Champions
C02874,6,31,1218.96,7.106573350304554,4,4,4,444,12,39.321290322580644,22,22,0.1935483870967742,4,Champions
C02875,77,7,244.82999999999998,5.504640240131903,2,3,3,233,8,34.97571428571428,6,6,0.5714285714285714,3,Lost / Hibernating
C02876,10,34,1332.76,7.195757300244838,4,4,4,444,12,39.19882352941176,27,27,0.20588235294117646,4,Champions
C02877,203,2,103.46,4.6488042230081525,1,1,2,112,4,51.73,2,2,1.0,3,Lost / Hibernating
C02881,9,26,674.69,6.515734390981397,4,4,4,444,12,25.949615384615388,22,22,0.3076923076923077,4,Champions
C02882,66,5,250.26,5.526488259576272,2,2,3,223,7,50.052,5,5,0.4,4,Champions
C02883,287,1,22.44,3.154443964708812,1,1,1,111,3,22.44,1,1,1.0,3,Lost / Hibernating
C02885,3,246,9522.99,9.161569157627202,5,5,5,555,15,38.711341463414634,81,81,0.24390243902439024,1,Champions
C02886,35,9,230.8,5.445874930905651,3,3,2,332,8,25.644444444444446,9,9,0.5555555555555556,4,Champions
C02887,2,92,3235.39,8.082213790075988,5,5,5,555,15,35.16728260869565,53,53,0.31521739130434784,1,Champions
C02888,75,9,593.29,6.387367415712454,2,3,3,233,8,65.9211111111111,9,9,0.2222222222222222,4,Champions
C02889,4,11,274.57,5.618841679803801,5,3,3,533,11,24.96090909090909,11,11,0.18181818181818182,4,Champions
C02890,3,16,474.76,6.1649135253983385,5,4,3,543,12,29.6725,13,13,0.3125,4,Champions
C02891,11,21,817.38,6.707326776411142,4,4,4,444,12,38.92285714285714,19,19,0.19047619047619047,4,Champions
C02892,2,44,1296.99,7.1685721930741115,5,5,4,554,14,29.477045454545454,34,34,0.20454545454545456,4,Champions
C02894,10,17,538.75,6.291106069394917,4,4,3,443,11,31.691176470588236,16,16,0.35294117647058826,4,Champions
C02897,2,15,595.53,6.391129533651339,5,3,3,533,11,39.702,13,13,0.3333333333333333,4,Champions
C02898,18,16,639.16,6.461718145108925,3,4,4,344,11,39.9475,14,14,0.3125,4,Champions
C02899,11,29,913.26,6.818114994896935,4,4,4,444,12,31.491724137931033,26,26,0.3103448275862069,4,Champions
C02900,8,24,1684.8,7.4299955075633815,4,4,5,445,13,70.2,19,19,0.2916666666666667,4,Champions
C02901,112,1,5.68,1.8991179875485542,1,1,1,111,3,5.68,1,1,1.0,3,Lost / Hibernating
C02902,3,7,355.71,5.876923126734986,5,3,3,533,11,50.815714285714286,7,7,0.5714285714285714,4,Champions
C02903,61,9,663.35,6.4988091190373165,2,3,4,234,9,73.70555555555556,9,9,0.1111111111111111,4,Champions
C02904,33,3,84.12,4.444062025593334,3,2,2,322,7,28.040000000000003,3,3,0.3333333333333333,4,Champions
C02905,32,14,569.44,6.346407992868566,3,3,3,333,9,40.674285714285716,13,13,0.21428571428571427,4,Champions
C02906,232,2,50.339999999999996,3.9384701754429945,1,1,1,111,3,25.169999999999998,2,2,1.0,3,Lost / Hibernating
C02907,69,8,281.5,5.643678550586496,2,3,3,233,8,35.1875,7,7,0.125,4,Champions
C02908,5,32,1442.2,7.274618149308359,5,4,5,545,14,45.06875,27,27,0.34375,4,Champions
C02911,188,1,33.09,3.5290040861498118,1,1,1,111,3,33.09,1,1,0.0,0,Lost / Hibernating
C02912,6,38,1272.8,7.149759837937266,4,5,4,454,13,33.49473684210526,30,30,0.3157894736842105,4,Champions
C02914,8,9,259.37,5.562103696324263,4,3,3,433,10,28.81888888888889,9,9,0.4444444444444444,4,Champions
C02915,309,1,53.44,3.9970991777832654,1,1,1,111,3,53.44,1,1,1.0,3,Lost / Hibernating
C02918,65,5,188.91,5.246550275726154,2,2,2,222,6,37.782,5,5,0.0,0,Lost / Hibernating
C02920,8,15,542.43,6.297900903418289,4,3,3,433,10,36.162,15,15,0.26666666666666666,4,Champions
C02922,9,25,517.12,6.250206875662055,4,4,3,443,11,20.6848,24,24,0.48,4,Champions
C02923,73,4,126.10000000000001,4.844974178195408,2,2,2,222,6,31.525000000000002,4,4,0.0,0,Lost / Hibernating
C02928,50,3,48.57,3.9033858120324827,2,2,1,221,5,16.19,3,3,0.3333333333333333,0,Lost / Hibernating
C02930,57,24,739.6800000000001,6.607568683169616,2,4,4,244,10,30.820000000000004,22,22,0.25,4,Champions
C02933,93,4,104.38,4.65757286478114,2,2,2,222,6,26.095,4,4,0.0,0,Lost / Hibernating
C02934,17,28,1293.27,7.165702108627652,3,4,4,344,11,46.18821428571429,26,26,0.39285714285714285,4,Champions
C02935,8,112,5789.65,8.663999826787665,4,5,5,455,14,51.693303571428565,63,63,0.30357142857142855,1,Champions
C02939,11,74,3450.23,8.146485968225763,4,5,5,455,14,46.62472972972973,49,49,0.33783783783783783,1,Champions
C02940,7,13,406.11,6.009083419196435,4,3,3,433,10,31.23923076923077,13,13,0.23076923076923078,4,Champions
C02944,59,10,542.0500000000001,6.297201396726045,2,3,3,233,8,54.205000000000005,10,10,0.1,4,Champions
C02946,14,4,80.55,4.401216329067023,4,2,2,422,8,20.1375,4,4,0.5,4,Champions
C02947,6,43,1712.6,7.446351699693484,4,5,5,455,14,39.82790697674418,33,33,0.11627906976744186,4,Champions
C02948,278,2,21.98,3.1346242724206097,1,1,1,111,3,10.99,2,2,0.0,0,Lost / Hibernating
C02949,39,37,1233.37,7.118315997448371,2,5,4,254,11,33.33432432432432,28,28,0.40540540540540543,4,Champions
